categorySlug,categoryName,subcategorySlug,subcategoryName,attributeId,attributeSlug,attributeName,type,required,order,showInRequest,showInOffer,showInRequest_new,showInOffer_new
vasita,VASITA,deniz-araclari-satilik-katamaran,Deni̇z Araçlari Satilik Katamaran,cmkeg31ei00inuagtqjm8t33z,yil,Yıl,range-number,false,2,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-katamaran,Deni̇z Araçlari Satilik Katamaran,cmkeg31ej00ipuagtbitqkoco,tipi,Tipi,select,false,3,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-katamaran,Deni̇z Araçlari Satilik Katamaran,cmkeg31ek00iruagt9f39nctn,motor-gucu,Motor Gücü,range-number,false,4,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-katamaran,Deni̇z Araçlari Satilik Katamaran,cmkeg31el00ituagtvek5wq7l,model,Model,select,false,5,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-katamaran,Deni̇z Araçlari Satilik Katamaran,cmkeg31em00ivuagt8q707lbx,motor-saati,Motor Saati,range-number,false,6,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-katamaran,Deni̇z Araçlari Satilik Katamaran,cmkeg31eo00ixuagt1d425tlh,govde-malzemesi,Gövde Malzemesi,select,false,7,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-katamaran,Deni̇z Araçlari Satilik Katamaran,cmkeg31ep00izuagt3tsjquw6,yakit,Yakıt,select,false,8,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-surat-teknesi,Deni̇z Araçlari Satilik Sürat Teknesi,cmkeg31er00j3uagt9rvq43jw,marka,Marka,select,false,1,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-surat-teknesi,Deni̇z Araçlari Satilik Sürat Teknesi,cmkeg31es00j5uagt40avpwlm,yil,Yıl,range-number,false,2,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-surat-teknesi,Deni̇z Araçlari Satilik Sürat Teknesi,cmkeg31et00j7uagt105pxa76,motor-gucu,Motor Gücü,range-number,false,3,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-surat-teknesi,Deni̇z Araçlari Satilik Sürat Teknesi,cmkeg31eu00j9uagtutxjcprk,model,Model,select,false,4,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-surat-teknesi,Deni̇z Araçlari Satilik Sürat Teknesi,cmkeg31eu00jbuagt8rsspctm,motor-saati,Motor Saati,range-number,false,5,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-surat-teknesi,Deni̇z Araçlari Satilik Sürat Teknesi,cmkeg31ew00jduagtux3m4zwo,govde-malzemesi,Gövde Malzemesi,select,false,6,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-surat-teknesi,Deni̇z Araçlari Satilik Sürat Teknesi,cmkeg31ew00jfuagt7wi9w3ot,yakit,Yakıt,select,false,7,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-bot,Deni̇z Araçlari Satilik Bot,cmkeg31ez00jjuagtsnin1rdb,marka,Marka,select,false,1,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-bot,Deni̇z Araçlari Satilik Bot,cmkeg31f000jluagt0ntgdokx,yil,Yıl,range-number,false,2,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-bot,Deni̇z Araçlari Satilik Bot,cmkeg31f100jnuagtzld8ne8j,model,Model,select,false,3,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-bot,Deni̇z Araçlari Satilik Bot,cmkeg31f200jpuagtsn9wcj0b,motor-saati,Motor Saati,range-number,false,4,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-bot,Deni̇z Araçlari Satilik Bot,cmkeg31f300jruagtzke4scx7,govde-malzemesi,Gövde Malzemesi,select,false,5,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-bot,Deni̇z Araçlari Satilik Bot,cmkeg31f300jtuagtpniptndu,yakit,Yakıt,select,false,6,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-jet-ski,Deni̇z Araçlari Satilik Jet Ski,cmkeg31f600jxuagtd2fd9e37,marka,Marka,select,false,1,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-jet-ski,Deni̇z Araçlari Satilik Jet Ski,cmkeg31f700jzuagtz6bxnc4n,model,Model,select,false,2,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-jet-ski,Deni̇z Araçlari Satilik Jet Ski,cmkeg31f800k1uagt00h7drkm,yil,Yıl,range-number,false,3,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-jet-ski,Deni̇z Araçlari Satilik Jet Ski,cmkeg31fa00k3uagt7jhdcdk2,motor-saati,Motor Saati,range-number,false,4,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-jet-ski,Deni̇z Araçlari Satilik Jet Ski,cmkeg31fb00k5uagtnyc3nuw9,govde-malzemesi,Gövde Malzemesi,select,false,5,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-jet-ski,Deni̇z Araçlari Satilik Jet Ski,cmkeg31fd00k7uagt94tburdx,yakit,Yakıt,select,false,6,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-guverte-teknesi-deck-boat,Deni̇z Araçlari Satilik Güverte Teknesi (deck Boat),cmkeg31ff00kbuagtu1414x4x,marka,Marka,select,false,1,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-guverte-teknesi-deck-boat,Deni̇z Araçlari Satilik Güverte Teknesi (deck Boat),cmkeg31fg00kduagtg0a6nodp,model,Model,select,false,2,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-guverte-teknesi-deck-boat,Deni̇z Araçlari Satilik Güverte Teknesi (deck Boat),cmkeg31fj00kfuagtb9v3boei,yil,Yıl,range-number,false,3,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-guverte-teknesi-deck-boat,Deni̇z Araçlari Satilik Güverte Teknesi (deck Boat),cmkeg31fk00khuagtg6jpxlep,motor-saati,Motor Saati,range-number,false,4,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-guverte-teknesi-deck-boat,Deni̇z Araçlari Satilik Güverte Teknesi (deck Boat),cmkeg31fl00kjuagt0pi80rfw,govde-malzemesi,Gövde Malzemesi,select,false,5,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-guverte-teknesi-deck-boat,Deni̇z Araçlari Satilik Güverte Teknesi (deck Boat),cmkeg31fm00kluagtt7mx8rw5,yakit,Yakıt,select,false,6,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-sandal,Deni̇z Araçlari Satilik Sandal,cmkeg31fp00kpuagtzbjx5v5s,marka,Marka,select,false,1,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-sandal,Deni̇z Araçlari Satilik Sandal,cmkeg31fq00kruagtygadz82y,model,Model,select,false,2,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-sandal,Deni̇z Araçlari Satilik Sandal,cmkeg31fs00ktuagtabucrdr9,yil,Yıl,range-number,false,3,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-sandal,Deni̇z Araçlari Satilik Sandal,cmkeg31ft00kvuagtm47ps0vt,motor-saati,Motor Saati,range-number,false,4,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-sandal,Deni̇z Araçlari Satilik Sandal,cmkeg31fu00kxuagt0ifm23l6,govde-malzemesi,Gövde Malzemesi,select,false,5,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-sandal,Deni̇z Araçlari Satilik Sandal,cmkeg31fv00kzuagto0di6y9q,yakit,Yakıt,select,false,6,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-tur-teknesi,Deni̇z Araçlari Satilik Tur Teknesi,cmkeg31fx00l3uagt10e12h30,marka,Marka,select,false,1,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-tur-teknesi,Deni̇z Araçlari Satilik Tur Teknesi,cmkeg31fy00l5uagtjznuc6hc,model,Model,select,false,2,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-tur-teknesi,Deni̇z Araçlari Satilik Tur Teknesi,cmkeg31fz00l7uagtwk6hh3ry,yil,Yıl,range-number,false,3,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-tur-teknesi,Deni̇z Araçlari Satilik Tur Teknesi,cmkeg31g000l9uagt9e4trw2y,motor-saati,Motor Saati,range-number,false,4,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-tur-teknesi,Deni̇z Araçlari Satilik Tur Teknesi,cmkeg31g100lbuagtjc12onel,govde-malzemesi,Gövde Malzemesi,select,false,5,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-tur-teknesi,Deni̇z Araçlari Satilik Tur Teknesi,cmkeg31g200lduagt3j4ucs82,yakit,Yakıt,select,false,6,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-gulet,Deni̇z Araçlari Satilik Gulet,cmkeg31g500lhuagtoiey73ve,marka,Marka,select,false,1,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-gulet,Deni̇z Araçlari Satilik Gulet,cmkeg31g700ljuagtp3r365cs,model,Model,select,false,2,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-gulet,Deni̇z Araçlari Satilik Gulet,cmkeg31g800lluagtn166dwtc,yil,Yıl,range-number,false,3,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-gulet,Deni̇z Araçlari Satilik Gulet,cmkeg31g900lnuagt0yjugh75,motor-saati,Motor Saati,range-number,false,4,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-gulet,Deni̇z Araçlari Satilik Gulet,cmkeg31ga00lpuagtmuc80tti,govde-malzemesi,Gövde Malzemesi,select,false,5,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-gulet,Deni̇z Araçlari Satilik Gulet,cmkeg31gb00lruagtvi3b925h,yakit,Yakıt,select,false,6,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-balikci-teknesi,Deni̇z Araçlari Satilik Balıkçı Teknesi,cmkeg31ge00lvuagthvvm1lw5,marka,Marka,select,false,1,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-balikci-teknesi,Deni̇z Araçlari Satilik Balıkçı Teknesi,cmkeg31gf00lxuagtbo6v3krc,model,Model,select,false,2,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-balikci-teknesi,Deni̇z Araçlari Satilik Balıkçı Teknesi,cmkeg31gg00lzuagt09kaqtw4,yil,Yıl,range-number,false,3,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-balikci-teknesi,Deni̇z Araçlari Satilik Balıkçı Teknesi,cmkeg31gh00m1uagtieoq7kjr,motor-saati,Motor Saati,range-number,false,4,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-balikci-teknesi,Deni̇z Araçlari Satilik Balıkçı Teknesi,cmkeg31gj00m3uagtxxf1b1ed,govde-malzemesi,Gövde Malzemesi,select,false,5,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-balikci-teknesi,Deni̇z Araçlari Satilik Balıkçı Teknesi,cmkeg31gk00m5uagthqzoj58m,yakit,Yakıt,select,false,6,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-yolcu-gemisi,Deni̇z Araçlari Satilik Yolcu Gemisi,cmkeg31gn00m9uagt3ydg7smi,marka,Marka,select,false,1,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-yolcu-gemisi,Deni̇z Araçlari Satilik Yolcu Gemisi,cmkeg31gp00mbuagtuln4edzr,model,Model,select,false,2,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-yolcu-gemisi,Deni̇z Araçlari Satilik Yolcu Gemisi,cmkeg31gq00mduagtrzvlbyja,yil,Yıl,range-number,false,3,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-yolcu-gemisi,Deni̇z Araçlari Satilik Yolcu Gemisi,cmkeg31gr00mfuagttopcqp1d,motor-saati,Motor Saati,range-number,false,4,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-yolcu-gemisi,Deni̇z Araçlari Satilik Yolcu Gemisi,cmkeg31gs00mhuagtfsp5cvda,govde-malzemesi,Gövde Malzemesi,select,false,5,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-yolcu-gemisi,Deni̇z Araçlari Satilik Yolcu Gemisi,cmkeg31gt00mjuagtpwaxsbv7,yakit,Yakıt,select,false,6,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-yuk-gemisi-tanker,Deni̇z Araçlari Satilik Yük Gemisi / Tanker,cmkeg31gv00mnuagtdzdixjd7,marka,Marka,select,false,1,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-yuk-gemisi-tanker,Deni̇z Araçlari Satilik Yük Gemisi / Tanker,cmkeg31gw00mpuagtahexyg4h,model,Model,select,false,2,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-yuk-gemisi-tanker,Deni̇z Araçlari Satilik Yük Gemisi / Tanker,cmkeg31gx00mruagt4qfdy32a,yil,Yıl,range-number,false,3,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-yuk-gemisi-tanker,Deni̇z Araçlari Satilik Yük Gemisi / Tanker,cmkeg31gy00mtuagtkfdhzxrr,motor-saati,Motor Saati,range-number,false,4,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-yuk-gemisi-tanker,Deni̇z Araçlari Satilik Yük Gemisi / Tanker,cmkeg31gz00mvuagt2q6auk7z,govde-malzemesi,Gövde Malzemesi,select,false,5,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-yuk-gemisi-tanker,Deni̇z Araçlari Satilik Yük Gemisi / Tanker,cmkeg31h000mxuagtcpxh514d,yakit,Yakıt,select,false,6,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-hizmet-teknesi,Deni̇z Araçlari Satilik Hizmet Teknesi,cmkeg31h300n1uagt45xb4j24,marka,Marka,select,false,1,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-hizmet-teknesi,Deni̇z Araçlari Satilik Hizmet Teknesi,cmkeg31h400n3uagttqa8mkik,model,Model,select,false,2,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-hizmet-teknesi,Deni̇z Araçlari Satilik Hizmet Teknesi,cmkeg31h500n5uagt4qasy99c,yil,Yıl,range-number,false,3,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-hizmet-teknesi,Deni̇z Araçlari Satilik Hizmet Teknesi,cmkeg31h500n7uagtr87fgcrs,motor-saati,Motor Saati,range-number,false,4,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-hizmet-teknesi,Deni̇z Araçlari Satilik Hizmet Teknesi,cmkeg31h700n9uagtxjzrm0nf,govde-malzemesi,Gövde Malzemesi,select,false,5,true,true,true,true
vasita,VASITA,deniz-araclari-satilik-hizmet-teknesi,Deni̇z Araçlari Satilik Hizmet Teknesi,cmkeg31h800nbuagtpoir64o4,yakit,Yakıt,select,false,6,true,true,true,true
vasita,VASITA,hasarli-araclar-otomobil,Hasarli Araçlar Otomobi̇l,cmkeg31ha00nfuagtoy7swy2r,marka,Marka,select,false,1,true,true,true,true
vasita,VASITA,hasarli-araclar-otomobil-arazi-suv-pickup,"Hasarli Araçlar Otomobi̇l Arazi, Suv & Pickup",cmkeg31he00njuagtqz75kaw7,marka,Marka,select,false,1,true,true,true,true
vasita,VASITA,hasarli-araclar-otomobil-motosiklet,Hasarli Araçlar Otomobi̇l Motosiklet,cmkeg31hg00nnuagtjttsq65o,marka,Marka,select,false,1,true,true,true,true
vasita,VASITA,hasarli-araclar-otomobil-minivan-panelvan,Hasarli Araçlar Otomobi̇l Minivan & Panelvan,cmkeg31hi00nruagtg5ur64gp,marka,Marka,select,false,1,true,true,true,true
vasita,VASITA,hasarli-araclar-otomobil-ticari-araclar,Hasarli Araçlar Otomobi̇l Ti̇cari̇ Araçlar,cmkeg31hl00nvuagt4p440325,marka,Marka,select,false,1,true,true,true,true
vasita,VASITA,karavan-cekme-karavan,Karavan Çekme Karavan,cmkeg31ho00nzuagtfhs62xj9,tipi,Tipi,select,false,1,true,true,true,true
vasita,VASITA,karavan-cekme-karavan,Karavan Çekme Karavan,cmkeg31hq00o1uagtquseu7uq,marka,Marka,select,false,2,true,true,true,true
vasita,VASITA,karavan-cekme-karavan,Karavan Çekme Karavan,cmkeg31hr00o3uagtjtnvuwak,yil,Yıl,range-number,false,3,true,true,true,true
vasita,VASITA,karavan-cekme-karavan,Karavan Çekme Karavan,cmkeg31hs00o5uagtit5co066,yatak-kapasitesi,Yatak Kapasitesi,select,false,4,true,true,true,true
vasita,VASITA,karavan-cekme-karavan,Karavan Çekme Karavan,cmkeg31ht00o7uagtltypgjf6,agirlik,Ağırlık,select,false,5,true,true,true,true
vasita,VASITA,karavan-cekme-karavan,Karavan Çekme Karavan,cmkeg31hu00o9uagtj2wja6a8,monoblok,Monoblok,select,false,6,true,true,true,true
vasita,VASITA,karavan-cekme-karavan,Karavan Çekme Karavan,cmkeg31hv00obuagthi73c74j,mover,Mover,select,false,7,true,true,true,true
vasita,VASITA,karavan-cekme-karavan,Karavan Çekme Karavan,cmkeg31hw00oduagtuyd3xaea,model,Model,select,false,8,true,true,true,true
vasita,VASITA,karavan-cekme-karavan,Karavan Çekme Karavan,cmkeg31hw00ofuagthwk071dn,seri,Seri,select,false,9,true,true,true,true
vasita,VASITA,karavan-cekme-karavan,Karavan Çekme Karavan,cmkeg31hx00ohuagtr6126p2x,paket,Paket,select,false,10,true,true,true,true
vasita,VASITA,karavan-cekme-karavan,Karavan Çekme Karavan,cmkeg31hy00ojuagt4e91zd17,km,KM,range-number,false,11,true,true,true,true
vasita,VASITA,karavan-cekme-karavan,Karavan Çekme Karavan,cmkeg31hz00oluagt2nlfsxt0,renk,Renk,select,false,12,true,true,true,true
vasita,VASITA,karavan-cekme-karavan,Karavan Çekme Karavan,cmkeg31i000onuagtlblyjhue,vites,Vites,select,false,13,true,true,true,true
vasita,VASITA,karavan-cekme-karavan,Karavan Çekme Karavan,cmkeg31i000opuagtu80ekay2,yakit,Yakıt,select,false,14,true,true,true,true
vasita,VASITA,karavan-motokaravan,Karavan Motokaravan,cmkeg31i300otuagtdz553zab,yil,Yıl,range-number,false,1,true,true,true,true
vasita,VASITA,karavan-motokaravan,Karavan Motokaravan,cmkeg31i500ovuagtpcv9wbi8,km,KM,range-number,false,2,true,true,true,true
vasita,VASITA,karavan-motokaravan,Karavan Motokaravan,cmkeg31i600oxuagtgjze0st9,tipi,Tipi,select,false,3,true,true,true,true
vasita,VASITA,karavan-motokaravan,Karavan Motokaravan,cmkeg31i700ozuagtv8emg61g,arac-markasi,Araç Markası,select,false,4,true,true,true,true
vasita,VASITA,karavan-motokaravan,Karavan Motokaravan,cmkeg31i800p1uagt0f1dpptb,uretici-firma,Üretici Firma,select,false,5,true,true,true,true
vasita,VASITA,karavan-motokaravan,Karavan Motokaravan,cmkeg31ia00p3uagtfk6hgwnf,vites,Vites,select,false,6,true,true,true,true
vasita,VASITA,karavan-motokaravan,Karavan Motokaravan,cmkeg31ib00p5uagtpsn7ecu9,yatak-kapasitesi,Yatak Kapasitesi,select,false,7,true,true,true,true
vasita,VASITA,karavan-motokaravan,Karavan Motokaravan,cmkeg31id00p7uagt7wymvwj9,koltuk-sayisi,Koltuk Sayısı,select,false,8,true,true,true,true
vasita,VASITA,karavan-motokaravan,Karavan Motokaravan,cmkeg31ie00p9uagt8qdj6rmw,marka,Marka,select,false,9,true,true,true,true
vasita,VASITA,karavan-motokaravan,Karavan Motokaravan,cmkeg31if00pbuagt7ndjyzoi,model,Model,select,false,10,true,true,true,true
vasita,VASITA,karavan-motokaravan,Karavan Motokaravan,cmkeg31ig00pduagtvbejkv9s,seri,Seri,select,false,11,true,true,true,true
vasita,VASITA,karavan-motokaravan,Karavan Motokaravan,cmkeg31ig00pfuagtgp06u1r5,paket,Paket,select,false,12,true,true,true,true
vasita,VASITA,karavan-motokaravan,Karavan Motokaravan,cmkeg31ii00phuagtaqlim9bj,renk,Renk,select,false,13,true,true,true,true
vasita,VASITA,karavan-motokaravan,Karavan Motokaravan,cmkeg31ij00pjuagtyr6evev3,yakit,Yakıt,select,false,14,true,true,true,true
vasita,VASITA,hava-araclari-helikopter,Hava Araçları Helikopter,cmkeg31iq00pvuagtdpzw05l2,marka,Marka,select,false,1,true,true,true,true
vasita,VASITA,hava-araclari-helikopter,Hava Araçları Helikopter,cmkeg31ir00pxuagtzl7fpn95,model,Model,select,false,2,true,true,true,true
vasita,VASITA,hava-araclari-helikopter,Hava Araçları Helikopter,cmkeg31is00pzuagtz4o1midf,yil,Yıl,range-number,false,3,true,true,true,true
vasita,VASITA,hava-araclari-helikopter,Hava Araçları Helikopter,cmkeg31it00q1uagtjxirw0tc,saat,Saat,range-number,false,4,true,true,true,true
vasita,VASITA,hava-araclari-paramotor,Hava Araçları Paramotor,cmkeg31iv00q5uagtxc9p7z1y,marka,Marka,select,false,1,true,true,true,true
vasita,VASITA,hava-araclari-paramotor,Hava Araçları Paramotor,cmkeg31iw00q7uagt307w7lfx,model,Model,select,false,2,true,true,true,true
vasita,VASITA,hava-araclari-paramotor,Hava Araçları Paramotor,cmkeg31ix00q9uagt2m9syyat,yil,Yıl,range-number,false,3,true,true,true,true
vasita,VASITA,hava-araclari-paramotor,Hava Araçları Paramotor,cmkeg31iz00qbuagtxwj84941,saat,Saat,range-number,false,4,true,true,true,true
vasita,VASITA,hava-araclari-planor,Hava Araçları Planör,cmkeg31j200qfuagtjjes1i2b,marka,Marka,select,false,1,true,true,true,true
vasita,VASITA,hava-araclari-planor,Hava Araçları Planör,cmkeg31j300qhuagtevzvv4rz,model,Model,select,false,2,true,true,true,true
vasita,VASITA,hava-araclari-planor,Hava Araçları Planör,cmkeg31j400qjuagthkmox2mo,yil,Yıl,range-number,false,3,true,true,true,true
vasita,VASITA,hava-araclari-planor,Hava Araçları Planör,cmkeg31j500qluagtfmtlwh1i,saat,Saat,range-number,false,4,true,true,true,true
vasita,VASITA,hava-araclari-ucak,Hava Araçları Uçak,cmkeg31j800qpuagtzok84fsh,marka,Marka,select,false,1,true,true,true,true
vasita,VASITA,hava-araclari-ucak,Hava Araçları Uçak,cmkeg31j900qruagtf9huga9t,model,Model,select,false,2,true,true,true,true
vasita,VASITA,hava-araclari-ucak,Hava Araçları Uçak,cmkeg31j900qtuagtt0q8v2v0,yil,Yıl,range-number,false,3,true,true,true,true
vasita,VASITA,hava-araclari-ucak,Hava Araçları Uçak,cmkeg31ja00qvuagt1ixoc4rc,saat,Saat,range-number,false,4,true,true,true,true
vasita,VASITA,hava-araclari-yelken-kanat-microlight,Hava Araçları Yelken Kanat & Microlight,cmkeg31jd00qzuagtrvqyj0ht,marka,Marka,select,false,1,true,true,true,true
vasita,VASITA,hava-araclari-yelken-kanat-microlight,Hava Araçları Yelken Kanat & Microlight,cmkeg31je00r1uagtxggml1kn,model,Model,select,false,2,true,true,true,true
vasita,VASITA,hava-araclari-yelken-kanat-microlight,Hava Araçları Yelken Kanat & Microlight,cmkeg31jf00r3uagtt35m6ep8,yil,Yıl,range-number,false,3,true,true,true,true
vasita,VASITA,hava-araclari-yelken-kanat-microlight,Hava Araçları Yelken Kanat & Microlight,cmkeg31jg00r5uagt6u8ujywk,saat,Saat,range-number,false,4,true,true,true,true
vasita,VASITA,atv,Atv,cmkeg31ji00r9uagtt959jgyx,marka,Marka,select,false,1,true,true,true,true
vasita,VASITA,atv,Atv,cmkeg31jj00rbuagtl5bihya1,yil,Yıl,range-number,false,2,true,true,true,true
vasita,VASITA,atv,Atv,cmkeg31jk00rduagtxslvipdh,km,KM,range-number,false,3,true,true,true,true
vasita,VASITA,atv,Atv,cmkeg31jl00rfuagt3efk64c8,motor-hacmi,Motor Hacmi,range-number,false,4,true,true,true,true
vasita,VASITA,atv,Atv,cmkeg31jm00rhuagtznoxe1eu,vites,Vites,select,false,5,true,true,true,true
vasita,VASITA,atv,Atv,cmkeg31jn00rjuagtzh7h8ef0,cekis,Çekiş,select,false,6,true,true,true,true
vasita,VASITA,atv,Atv,cmkeg31jp00rluagt6d9k1lcr,renk,Renk,select,false,7,true,true,true,true
vasita,VASITA,atv,Atv,cmkeg31jq00rnuagtx1koviab,model,Model,select,false,8,true,true,true,true
vasita,VASITA,utv,Utv,cmkeg31js00rruagtse9nbyxb,marka,Marka,select,false,1,true,true,true,true
vasita,VASITA,utv,Utv,cmkeg31jt00rtuagtfudrm2nq,model,Model,select,false,2,true,true,true,true
vasita,VASITA,utv,Utv,cmkeg31jv00rvuagt3gv11cwl,yil,Yıl,range-number,false,3,true,true,true,true
vasita,VASITA,utv,Utv,cmkeg31jw00rxuagtxnda5riw,km,KM,range-number,false,4,true,true,true,true
vasita,VASITA,utv,Utv,cmkeg31jx00rzuagtr77sjrr1,renk,Renk,select,false,5,true,true,true,true
yardimci-arayanlar,Yardımcı Arayanlar,bebek-cocuk-bakicisi,Bebek & Çocuk Bakıcısı,cmjvgskd500ldxpxyh623y5ee,calisma-sekli,Çalışma Şekli,select,false,1,true,true,true,true
yardimci-arayanlar,Yardımcı Arayanlar,bebek-cocuk-bakicisi,Bebek & Çocuk Bakıcısı,cmjvgskd800lfxpxy2f7jj4vf,deneyim-suresi,Deneyim Süresi,select,false,2,true,true,true,true
yardimci-arayanlar,Yardımcı Arayanlar,bebek-cocuk-bakicisi,Bebek & Çocuk Bakıcısı,cmjvgskdk00lhxpxyphz8w7so,cinsiyet,Cinsiyet,select,false,3,true,true,true,true
yardimci-arayanlar,Yardımcı Arayanlar,yasli-hasta-bakicisi,Yaşlı & Hasta Bakıcısı,cmjvgske600ljxpxykdstijkh,calisma-sekli,Çalışma Şekli,select,false,1,true,true,true,true
yardimci-arayanlar,Yardımcı Arayanlar,yasli-hasta-bakicisi,Yaşlı & Hasta Bakıcısı,cmjvgskej00llxpxyairzefbr,deneyim-suresi,Deneyim Süresi,select,false,2,true,true,true,true
yardimci-arayanlar,Yardımcı Arayanlar,yasli-hasta-bakicisi,Yaşlı & Hasta Bakıcısı,cmjvgsken00lnxpxy80zoirrb,cinsiyet,Cinsiyet,select,false,3,true,true,true,true
yardimci-arayanlar,Yardımcı Arayanlar,temizlikci-ev-islerine-yardimci,Temizlikçi & Ev İşlerine Yardımcı,cmjvgskes00lpxpxyn8upjhb7,calisma-sekli,Çalışma Şekli,select,false,1,true,true,true,true
yardimci-arayanlar,Yardımcı Arayanlar,temizlikci-ev-islerine-yardimci,Temizlikçi & Ev İşlerine Yardımcı,cmjvgskf100lrxpxy5f18hnad,deneyim-suresi,Deneyim Süresi,select,false,2,true,true,true,true
yardimci-arayanlar,Yardımcı Arayanlar,temizlikci-ev-islerine-yardimci,Temizlikçi & Ev İşlerine Yardımcı,cmjvgskf700ltxpxyxtyrc0rx,cinsiyet,Cinsiyet,select,false,3,true,true,true,true
yardimci-arayanlar,Yardımcı Arayanlar,,,cmja6bjv9002z866mq0okde24,yardimciTuru,Yardımcı Türü,text,true,0,true,true,true,true
yardimci-arayanlar,Yardımcı Arayanlar,,,cmja6bjvj0031866mfvn1qkr1,calismaSekli,Çalışma Şekli,select,false,1,true,true,true,true
yardimci-arayanlar,Yardımcı Arayanlar,,,cmja6bjvv0033866mayg19d3g,uyruk,Uyruk,select,false,2,true,true,true,true
yardimci-arayanlar,Yardımcı Arayanlar,,,cmja6bjwa0035866mt5nvikcl,tecrube,Tecrübe (Yıl),number,false,3,true,true,true,true
yardimci-arayanlar,Yardımcı Arayanlar,,,cmja6bjwu0037866mjyp5n2uk,referansli,Referanslı,boolean,false,4,true,true,true,true
yardimci-arayanlar,Yardımcı Arayanlar,,,cmja6bjx40039866m3lcnjiba,sigara,Sigara Kullanımı,select,false,5,true,true,true,true
